"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr"
"2829",2012-09-05,"LDP","dawn","LDPCHL242012",57,52,52,120,56,56
"2830",2012-09-05,"LDP","dawn","LDPCHL252012",37,59,59,24,56,56
"2831",2012-09-05,"LDP","dawn","LDPCHL262012",48,56,56,0,56,56
"2832",2012-09-05,"LDP","dusk","LDPCHL262012",48,56,56,12,53,53
"2833",2012-09-05,"LDP","dusk","LDPCHL252012",37,59,59,36,53,53
"2834",2012-09-06,"LDP","dawn","LDPCHL272012",89,55,55,0,55,55
"2835",2012-09-06,"LDP","dawn","LDPCHL252012",37,59,59,48,55,55
"2836",2012-09-06,"LDP","dawn","LDPCHL262012",48,56,56,24,55,55
"2837",2012-09-06,"LDP","dusk","LDPCHL272012",89,55,55,12,55,55
"2838",2012-09-06,"LDP","dusk","LDPCHL262012",48,56,56,36,55,55
"2839",2012-09-06,"LDP","dusk","LDPCHL252012",37,59,59,60,55,55
"2840",2012-09-07,"LDP","dawn","LDPCHL282012",50,57,57,0,57,57
"2841",2012-09-07,"LDP","dawn","LDPCHL272012",89,55,55,24,57,57
"2842",2012-09-07,"LDP","dawn","LDPCHL252012",37,59,59,72,57,57
"2843",2012-09-07,"LDP","dawn","LDPCHL262012",48,56,56,48,57,57
"2844",2012-09-07,"LDP","dusk","LDPCHL282012",50,57,57,12,56,56
"2845",2012-09-07,"LDP","dusk","LDPCHL272012",89,55,55,36,56,56
"2846",2012-09-07,"LDP","dusk","LDPCHL262012",48,56,56,60,56,56
"2847",2012-09-07,"LDP","dusk","LDPCHL252012",37,59,59,84,56,56
"2848",2012-09-08,"LDP","dawn","LDPCHL282012",50,57,57,24,58,58
"2849",2012-09-08,"LDP","dawn","LDPCHL262012",48,56,56,72,58,58
"2850",2012-09-08,"LDP","dawn","LDPCHL272012",89,55,55,48,58,58
"2851",2012-09-08,"LDP","dawn","LDPCHL252012",37,59,59,96,58,58
"2852",2012-09-08,"LDP","dusk","LDPCHL282012",50,57,57,36,52,52
"2853",2012-09-08,"LDP","dusk","LDPCHL272012",89,55,55,60,52,52
"2854",2012-09-08,"LDP","dusk","LDPCHL262012",48,56,56,84,52,52
"2855",2012-09-08,"LDP","dusk","LDPCHL252012",37,59,59,108,52,52
"2856",2012-09-08,"UDP","dawn","UDPCHU122012",33,0,0,0,0,0
"2857",2012-09-08,"UDP","dawn","UDPCHU382012",25,0,0,0,0,0
"2858",2012-09-08,"UDP","dawn","UDPCHU52012",12,0,0,0,0,0
"2859",2012-09-08,"UDP","dawn","UDPCHU162012",49,0,0,0,0,0
"2860",2012-09-08,"UDP","dawn","UDPCHU272012",24,0,0,0,0,0
"2861",2012-09-08,"UDP","dawn","UDPCHU422012",10,0,0,0,0,0
"2862",2012-09-08,"UDP","dawn","UDPCHU92012",8,0,0,0,0,0
"2863",2012-09-08,"UDP","dawn","UDPCHU202012",6,0,0,0,0,0
"2864",2012-09-08,"UDP","dawn","UDPCHU352012",18,0,0,0,0,0
"2865",2012-09-08,"UDP","dawn","UDPCHU22012",27,0,0,0,0,0
"2866",2012-09-08,"UDP","dawn","UDPCHU132012",21,0,0,0,0,0
"2867",2012-09-08,"UDP","dawn","UDPCHU12012",36,0,0,0,0,0
"2868",2012-09-08,"UDP","dawn","UDPCHU392012",11,0,0,0,0,0
"2869",2012-09-08,"UDP","dawn","UDPCHU62012",12,0,0,0,0,0
"2870",2012-09-08,"UDP","dawn","UDPCHU172012",5,0,0,0,0,0
"2871",2012-09-08,"UDP","dawn","UDPCHU282012",12,0,0,0,0,0
"2872",2012-09-08,"UDP","dawn","UDPCHU432012",24,0,0,0,0,0
"2873",2012-09-08,"UDP","dawn","UDPCHU102012",27,0,0,0,0,0
"2874",2012-09-08,"UDP","dawn","UDPCHU212012",22,0,0,0,0,0
"2875",2012-09-08,"UDP","dawn","UDPCHU362012",13,0,0,0,0,0
"2876",2012-09-08,"UDP","dawn","UDPCHU32012",14,0,0,0,0,0
"2877",2012-09-08,"UDP","dawn","UDPCHU142012",43,0,0,0,0,0
"2878",2012-09-08,"UDP","dawn","UDPCHU252012",9,0,0,0,0,0
"2879",2012-09-08,"UDP","dawn","UDPCHU402012",18,0,0,0,0,0
"2880",2012-09-08,"UDP","dawn","UDPCHU72012",39,0,0,0,0,0
"2881",2012-09-08,"UDP","dawn","UDPCHU182012",20,0,0,0,0,0
"2882",2012-09-08,"UDP","dawn","UDPCHU292012",17,0,0,0,0,0
"2883",2012-09-08,"UDP","dawn","UDPCHU442012",8,0,0,0,0,0
"2884",2012-09-08,"UDP","dawn","UDPCHU112012",37,0,0,0,0,0
"2885",2012-09-08,"UDP","dawn","UDPCHU222012",12,0,0,0,0,0
"2886",2012-09-08,"UDP","dawn","UDPCHU372012",19,0,0,0,0,0
"2887",2012-09-08,"UDP","dawn","UDPCHU42012",17,0,0,0,0,0
"2888",2012-09-08,"UDP","dawn","UDPCHU152012",52,0,0,0,0,0
"2889",2012-09-08,"UDP","dawn","UDPCHU262012",31,0,0,0,0,0
"2890",2012-09-08,"UDP","dawn","UDPCHU412012",7,0,0,0,0,0
"2891",2012-09-08,"UDP","dawn","UDPCHU82012",22,0,0,0,0,0
"2892",2012-09-08,"UDP","dawn","UDPCHU192012",19,0,0,0,0,0
"2893",2012-09-08,"UDP","dawn","UDPCHU302012",23,0,0,0,0,0
"2894",2012-09-08,"UDP","dawn","UDPCHU452012",7,0,0,0,0,0
"2895",2012-09-08,"UDP","dawn","UDPCHU472012",22,0,0,0,0,0
"2896",2012-09-08,"UDP","dawn","UDPCHU232012",22,0,0,0,0,0
"2897",2012-09-08,"UDP","dawn","UDPCHU342012",16,0,0,0,0,0
"2898",2012-09-08,"UDP","dawn","UDPCHU322012",5,0,0,0,0,0
"2899",2012-09-08,"UDP","dawn","UDPCHU242012",25,0,0,0,0,0
"2900",2012-09-08,"UDP","dawn","UDPCHU332012",29,0,0,0,0,0
"2901",2012-09-08,"UDP","dawn","UDPCHU462012",11,0,0,0,0,0
"2902",2012-09-08,"UDP","dawn","UDPCHU312012",10,0,0,0,0,0
"2903",2012-09-08,"UDP","dusk","UDPCHU342012",16,0,0,12,0,0
"2904",2012-09-08,"UDP","dusk","UDPCHU12012",36,0,0,12,0,0
"2905",2012-09-08,"UDP","dusk","UDPCHU272012",24,0,0,12,0,0
"2906",2012-09-08,"UDP","dusk","UDPCHU22012",27,0,0,12,0,0
"2907",2012-09-08,"UDP","dusk","UDPCHU52012",12,0,0,12,0,0
"2908",2012-09-08,"UDP","dusk","UDPCHU242012",25,0,0,12,0,0
"2909",2012-09-08,"UDP","dusk","UDPCHU352012",18,0,0,12,0,0
"2910",2012-09-08,"UDP","dusk","UDPCHU62012",12,0,0,12,0,0
"2911",2012-09-08,"UDP","dusk","UDPCHU172012",5,0,0,12,0,0
"2912",2012-09-08,"UDP","dusk","UDPCHU282012",12,0,0,12,0,0
"2913",2012-09-08,"UDP","dusk","UDPCHU162012",49,0,0,12,0,0
"2914",2012-09-08,"UDP","dusk","UDPCHU102012",27,0,0,12,0,0
"2915",2012-09-08,"UDP","dusk","UDPCHU382012",25,0,0,12,0,0
"2916",2012-09-08,"UDP","dusk","UDPCHU92012",8,0,0,12,0,0
"2917",2012-09-08,"UDP","dusk","UDPCHU32012",14,0,0,12,0,0
"2918",2012-09-08,"UDP","dusk","UDPCHU142012",43,0,0,12,0,0
"2919",2012-09-08,"UDP","dusk","UDPCHU252012",9,0,0,12,0,0
"2920",2012-09-08,"UDP","dusk","UDPCHU362012",13,0,0,12,0,0
"2921",2012-09-08,"UDP","dusk","UDPCHU72012",39,0,0,12,0,0
"2922",2012-09-08,"UDP","dusk","UDPCHU182012",20,0,0,12,0,0
"2923",2012-09-08,"UDP","dusk","UDPCHU292012",17,0,0,12,0,0
"2924",2012-09-08,"UDP","dusk","UDPCHU402012",18,0,0,12,0,0
"2925",2012-09-08,"UDP","dusk","UDPCHU112012",37,0,0,12,0,0
"2926",2012-09-08,"UDP","dusk","UDPCHU392012",11,0,0,12,0,0
"2927",2012-09-08,"UDP","dusk","UDPCHU332012",29,0,0,12,0,0
"2928",2012-09-08,"UDP","dusk","UDPCHU42012",17,0,0,12,0,0
"2929",2012-09-08,"UDP","dusk","UDPCHU152012",52,0,0,12,0,0
"2930",2012-09-08,"UDP","dusk","UDPCHU262012",31,0,0,12,0,0
"2931",2012-09-08,"UDP","dusk","UDPCHU372012",19,0,0,12,0,0
"2932",2012-09-08,"UDP","dusk","UDPCHU82012",22,0,0,12,0,0
"2933",2012-09-08,"UDP","dusk","UDPCHU192012",19,0,0,12,0,0
"2934",2012-09-08,"UDP","dusk","UDPCHU302012",23,0,0,12,0,0
"2935",2012-09-08,"UDP","dusk","UDPCHU412012",7,0,0,12,0,0
"2936",2012-09-08,"UDP","dusk","UDPCHU122012",33,0,0,12,0,0
"2937",2012-09-08,"UDP","dusk","UDPCHU232012",22,0,0,12,0,0
"2938",2012-09-08,"UDP","dusk","UDPCHU212012",22,0,0,12,0,0
"2939",2012-09-08,"UDP","dusk","UDPCHU452012",7,0,0,12,0,0
"2940",2012-09-08,"UDP","dusk","UDPCHU222012",12,0,0,12,0,0
"2941",2012-09-08,"UDP","dusk","UDPCHU312012",10,0,0,12,0,0
"2942",2012-09-08,"UDP","dusk","UDPCHU422012",10,0,0,12,0,0
"2943",2012-09-08,"UDP","dusk","UDPCHU322012",5,0,0,12,0,0
"2944",2012-09-08,"UDP","dusk","UDPCHU202012",6,0,0,12,0,0
"2945",2012-09-08,"UDP","dusk","UDPCHU432012",24,0,0,12,0,0
"2946",2012-09-08,"UDP","dusk","UDPCHU462012",11,0,0,12,0,0
"2947",2012-09-08,"UDP","dusk","UDPCHU132012",21,0,0,12,0,0
"2948",2012-09-08,"UDP","dusk","UDPCHU472012",22,0,0,12,0,0
"2949",2012-09-08,"UDP","dusk","UDPCHU442012",8,0,0,12,0,0
"2950",2012-09-09,"LDP","dawn","LDPCHL272012",89,55,55,72,54,54
"2951",2012-09-09,"LDP","dawn","LDPCHL282012",50,57,57,48,54,54
"2952",2012-09-09,"LDP","dawn","LDPCHL262012",48,56,56,96,54,54
"2953",2012-09-09,"LDP","dawn","LDPCHL252012",37,59,59,120,54,54
"2954",2012-09-09,"LDP","dusk","LDPCHL282012",50,57,57,60,50,50
"2955",2012-09-09,"LDP","dusk","LDPCHL272012",89,55,55,84,50,50
"2956",2012-09-09,"LDP","dusk","LDPCHL262012",48,56,56,108,50,50
"2957",2012-09-09,"UDP","dawn","UDPCHU162012",49,0,0,24,0,0
"2958",2012-09-09,"UDP","dawn","UDPCHU492012",6,0,0,0,0,0
"2959",2012-09-09,"UDP","dawn","UDPCHU172012",5,0,0,24,0,0
"2960",2012-09-09,"UDP","dawn","UDPCHU502012",12,0,0,0,0,0
"2961",2012-09-09,"UDP","dawn","UDPCHU392012",11,0,0,24,0,0
"2962",2012-09-09,"UDP","dawn","UDPCHU62012",12,0,0,24,0,0
"2963",2012-09-09,"UDP","dawn","UDPCHU382012",25,0,0,24,0,0
"2964",2012-09-09,"UDP","dawn","UDPCHU52012",12,0,0,24,0,0
"2965",2012-09-09,"UDP","dawn","UDPCHU32012",14,0,0,24,0,0
"2966",2012-09-09,"UDP","dawn","UDPCHU142012",43,0,0,24,0,0
"2967",2012-09-09,"UDP","dawn","UDPCHU512012",31,0,0,0,0,0
"2968",2012-09-09,"UDP","dawn","UDPCHU132012",21,0,0,24,0,0
"2969",2012-09-09,"UDP","dawn","UDPCHU72012",39,0,0,24,0,0
"2970",2012-09-09,"UDP","dawn","UDPCHU182012",20,0,0,24,0,0
"2971",2012-09-09,"UDP","dawn","UDPCHU552012",17,0,0,0,0,0
"2972",2012-09-09,"UDP","dawn","UDPCHU402012",18,0,0,24,0,0
"2973",2012-09-09,"UDP","dawn","UDPCHU542012",10,0,0,0,0,0
"2974",2012-09-09,"UDP","dawn","UDPCHU482012",26,0,0,0,0,0
"2975",2012-09-09,"UDP","dawn","UDPCHU532012",16,0,0,0,0,0
"2976",2012-09-09,"UDP","dawn","UDPCHU42012",17,0,0,24,0,0
"2977",2012-09-09,"UDP","dawn","UDPCHU152012",52,0,0,24,0,0
"2978",2012-09-09,"UDP","dawn","UDPCHU522012",18,0,0,0,0,0
"2979",2012-09-09,"UDP","dawn","UDPCHU372012",19,0,0,24,0,0
"2980",2012-09-09,"UDP","dawn","UDPCHU82012",22,0,0,24,0,0
"2981",2012-09-09,"UDP","dawn","UDPCHU192012",19,0,0,24,0,0
"2982",2012-09-09,"UDP","dawn","UDPCHU562012",30,0,0,0,0,0
"2983",2012-09-09,"UDP","dawn","UDPCHU12012",36,0,0,24,0,0
"2984",2012-09-09,"UDP","dawn","UDPCHU122012",33,0,0,24,0,0
"2985",2012-09-09,"UDP","dawn","UDPCHU232012",22,0,0,24,0,0
"2986",2012-09-09,"UDP","dawn","UDPCHU342012",16,0,0,24,0,0
"2987",2012-09-09,"UDP","dawn","UDPCHU452012",7,0,0,24,0,0
"2988",2012-09-09,"UDP","dawn","UDPCHU222012",12,0,0,24,0,0
"2989",2012-09-09,"UDP","dawn","UDPCHU272012",24,0,0,24,0,0
"2990",2012-09-09,"UDP","dawn","UDPCHU212012",22,0,0,24,0,0
"2991",2012-09-09,"UDP","dawn","UDPCHU92012",8,0,0,24,0,0
"2992",2012-09-09,"UDP","dawn","UDPCHU202012",6,0,0,24,0,0
"2993",2012-09-09,"UDP","dawn","UDPCHU572012",38,0,0,0,0,0
"2994",2012-09-09,"UDP","dawn","UDPCHU22012",27,0,0,24,0,0
"2995",2012-09-09,"UDP","dawn","UDPCHU362012",13,0,0,24,0,0
"2996",2012-09-09,"UDP","dawn","UDPCHU242012",25,0,0,24,0,0
"2997",2012-09-09,"UDP","dawn","UDPCHU352012",18,0,0,24,0,0
"2998",2012-09-09,"UDP","dawn","UDPCHU462012",11,0,0,24,0,0
"2999",2012-09-09,"UDP","dawn","UDPCHU442012",8,0,0,24,0,0
"3000",2012-09-09,"UDP","dawn","UDPCHU282012",12,0,0,24,0,0
"3001",2012-09-09,"UDP","dawn","UDPCHU432012",24,0,0,24,0,0
"3002",2012-09-09,"UDP","dawn","UDPCHU102012",27,0,0,24,0,0
"3003",2012-09-09,"UDP","dawn","UDPCHU252012",9,0,0,24,0,0
"3004",2012-09-09,"UDP","dawn","UDPCHU582012",28,0,0,0,0,0
"3005",2012-09-09,"UDP","dawn","UDPCHU472012",22,0,0,24,0,0
"3006",2012-09-09,"UDP","dawn","UDPCHU412012",7,0,0,24,0,0
"3007",2012-09-09,"UDP","dawn","UDPCHU292012",17,0,0,24,0,0
"3008",2012-09-09,"UDP","dawn","UDPCHU422012",10,0,0,24,0,0
"3009",2012-09-09,"UDP","dawn","UDPCHU112012",37,0,0,24,0,0
"3010",2012-09-09,"UDP","dawn","UDPCHU262012",31,0,0,24,0,0
"3011",2012-09-09,"UDP","dawn","UDPCHL292012",26,0,0,0,0,0
"3012",2012-09-09,"UDP","dawn","UDPCHU332012",29,0,0,24,0,0
"3013",2012-09-09,"UDP","dawn","UDPCHU302012",23,0,0,24,0,0
"3014",2012-09-09,"UDP","dawn","UDPCHU322012",5,0,0,24,0,0
"3015",2012-09-09,"UDP","dawn","UDPCHU312012",10,0,0,24,0,0
"3016",2012-09-09,"UDP","dusk","UDPCHU52012",12,0,0,36,0,0
"3017",2012-09-09,"UDP","dusk","UDPCHU42012",17,0,0,36,0,0
"3018",2012-09-09,"UDP","dusk","UDPCHU32012",14,0,0,36,0,0
"3019",2012-09-09,"UDP","dusk","UDPCHU62012",12,0,0,36,0,0
"3020",2012-09-09,"UDP","dusk","UDPCHU292012",17,0,0,36,0,0
"3021",2012-09-09,"UDP","dusk","UDPCHU22012",27,0,0,36,0,0
"3022",2012-09-09,"UDP","dusk","UDPCHU282012",12,0,0,36,0,0
"3023",2012-09-09,"UDP","dusk","UDPCHU262012",31,0,0,36,0,0
"3024",2012-09-09,"UDP","dusk","UDPCHU12012",36,0,0,36,0,0
"3025",2012-09-09,"UDP","dusk","UDPCHU122012",33,0,0,36,0,0
"3026",2012-09-09,"UDP","dusk","UDPCHU232012",22,0,0,36,0,0
"3027",2012-09-09,"UDP","dusk","UDPCHU72012",39,0,0,36,0,0
"3028",2012-09-09,"UDP","dusk","UDPCHU452012",7,0,0,36,0,0
"3029",2012-09-09,"UDP","dusk","UDPCHU272012",24,0,0,36,0,0
"3030",2012-09-09,"UDP","dusk","UDPCHU492012",6,0,0,12,0,0
"3031",2012-09-09,"UDP","dusk","UDPCHU342012",16,0,0,36,0,0
"3032",2012-09-09,"UDP","dusk","UDPCHU92012",8,0,0,36,0,0
"3033",2012-09-09,"UDP","dusk","UDPCHU372012",19,0,0,36,0,0
"3034",2012-09-09,"UDP","dusk","UDPCHU82012",22,0,0,36,0,0
"3035",2012-09-09,"UDP","dusk","UDPCHU422012",10,0,0,36,0,0
"3036",2012-09-09,"UDP","dusk","UDPCHU132012",21,0,0,36,0,0
"3037",2012-09-09,"UDP","dusk","UDPCHU242012",25,0,0,36,0,0
"3038",2012-09-09,"UDP","dusk","UDPCHU352012",18,0,0,36,0,0
"3039",2012-09-09,"UDP","dusk","UDPCHU462012",11,0,0,36,0,0
"3040",2012-09-09,"UDP","dusk","UDPCHU172012",5,0,0,36,0,0
"3041",2012-09-09,"UDP","dusk","UDPCHU502012",12,0,0,12,0,0
"3042",2012-09-09,"UDP","dusk","UDPCHU162012",49,0,0,36,0,0
"3043",2012-09-09,"UDP","dusk","UDPCHU102012",27,0,0,36,0,0
"3044",2012-09-09,"UDP","dusk","UDPCHU382012",25,0,0,36,0,0
"3045",2012-09-09,"UDP","dusk","UDPCHU322012",5,0,0,36,0,0
"3046",2012-09-09,"UDP","dusk","UDPCHU432012",24,0,0,36,0,0
"3047",2012-09-09,"UDP","dusk","UDPCHU142012",43,0,0,36,0,0
"3048",2012-09-09,"UDP","dusk","UDPCHU252012",9,0,0,36,0,0
"3049",2012-09-09,"UDP","dusk","UDPCHU362012",13,0,0,36,0,0
"3050",2012-09-09,"UDP","dusk","UDPCHU472012",22,0,0,36,0,0
"3051",2012-09-09,"UDP","dusk","UDPCHU182012",20,0,0,36,0,0
"3052",2012-09-09,"UDP","dusk","UDPCHU512012",31,0,0,12,0,0
"3053",2012-09-09,"UDP","dusk","UDPCHU402012",18,0,0,36,0,0
"3054",2012-09-09,"UDP","dusk","UDPCHU112012",37,0,0,36,0,0
"3055",2012-09-09,"UDP","dusk","UDPCHU392012",11,0,0,36,0,0
"3056",2012-09-09,"UDP","dusk","UDPCHU332012",29,0,0,36,0,0
"3057",2012-09-09,"UDP","dusk","UDPCHU442012",8,0,0,36,0,0
"3058",2012-09-09,"UDP","dusk","UDPCHU152012",52,0,0,36,0,0
"3059",2012-09-09,"UDP","dusk","UDPCHU482012",26,0,0,12,0,0
"3060",2012-09-09,"UDP","dusk","UDPCHL292012",26,0,0,12,0,0
"3061",2012-09-09,"UDP","dusk","UDPCHU312012",10,0,0,36,0,0
"3062",2012-09-09,"UDP","dusk","UDPCHU192012",19,0,0,36,0,0
"3063",2012-09-09,"UDP","dusk","UDPCHU302012",23,0,0,36,0,0
"3064",2012-09-09,"UDP","dusk","UDPCHU412012",7,0,0,36,0,0
"3065",2012-09-09,"UDP","dusk","UDPCHU572012",38,0,0,12,0,0
"3066",2012-09-09,"UDP","dusk","UDPCHU552012",17,0,0,12,0,0
"3067",2012-09-09,"UDP","dusk","UDPCHU562012",30,0,0,12,0,0
"3068",2012-09-09,"UDP","dusk","UDPCHU542012",10,0,0,12,0,0
"3069",2012-09-09,"UDP","dusk","UDPCHU222012",12,0,0,36,0,0
"3070",2012-09-09,"UDP","dusk","UDPCHU212012",22,0,0,36,0,0
"3071",2012-09-09,"UDP","dusk","UDPCHU582012",28,0,0,12,0,0
"3072",2012-09-09,"UDP","dusk","UDPCHU202012",6,0,0,36,0,0
"3073",2012-09-09,"UDP","dusk","UDPCHU532012",16,0,0,12,0,0
"3074",2012-09-09,"UDP","dusk","UDPCHU522012",18,0,0,12,0,0
"3075",2012-09-10,"LDP","dawn","LDPCHL272012",89,55,55,96,51,51
"3076",2012-09-10,"LDP","dawn","LDPCHL282012",50,57,57,72,51,51
"3077",2012-09-10,"LDP","dawn","LDPCHL262012",48,56,56,120,51,51
"3078",2012-09-10,"LDP","dusk","LDPCHL282012",50,57,57,84,53,53
"3079",2012-09-10,"LDP","dusk","LDPCHL272012",89,55,55,108,53,53
"3080",2012-09-10,"UDP","dawn","UDPCHU122012",33,0,0,48,0,0
"3081",2012-09-10,"UDP","dawn","UDPCHU372012",19,0,0,48,0,0
"3082",2012-09-10,"UDP","dawn","UDPCHU342012",16,0,0,48,0,0
"3083",2012-09-10,"UDP","dawn","UDPCHU12012",36,0,0,48,0,0
"3084",2012-09-10,"UDP","dawn","UDPCHU352012",18,0,0,48,0,0
"3085",2012-09-10,"UDP","dawn","UDPCHU62012",12,0,0,48,0,0
"3086",2012-09-10,"UDP","dawn","UDPCHU172012",5,0,0,48,0,0
"3087",2012-09-10,"UDP","dawn","UDPCHU52012",12,0,0,48,0,0
"3088",2012-09-10,"UDP","dawn","UDPCHU162012",49,0,0,48,0,0
"3089",2012-09-10,"UDP","dawn","UDPCHU272012",24,0,0,48,0,0
"3090",2012-09-10,"UDP","dawn","UDPCHU382012",25,0,0,48,0,0
"3091",2012-09-10,"UDP","dawn","UDPCHU322012",5,0,0,48,0,0
"3092",2012-09-10,"UDP","dawn","UDPCHU32012",14,0,0,48,0,0
"3093",2012-09-10,"UDP","dawn","UDPCHU312012",10,0,0,48,0,0
"3094",2012-09-10,"UDP","dawn","UDPCHU22012",27,0,0,48,0,0
"3095",2012-09-10,"UDP","dawn","UDPCHU132012",21,0,0,48,0,0
"3096",2012-09-10,"UDP","dawn","UDPCHU72012",39,0,0,48,0,0
"3097",2012-09-10,"UDP","dawn","UDPCHU182012",20,0,0,48,0,0
"3098",2012-09-10,"UDP","dawn","UDPCHU292012",17,0,0,48,0,0
"3099",2012-09-10,"UDP","dawn","UDPCHU402012",18,0,0,48,0,0
"3100",2012-09-10,"UDP","dawn","UDPCHU282012",12,0,0,48,0,0
"3101",2012-09-10,"UDP","dawn","UDPCHU392012",11,0,0,48,0,0
"3102",2012-09-10,"UDP","dawn","UDPCHU332012",29,0,0,48,0,0
"3103",2012-09-10,"UDP","dawn","UDPCHU42012",17,0,0,48,0,0
"3104",2012-09-10,"UDP","dawn","UDPCHU152012",52,0,0,48,0,0
"3105",2012-09-10,"UDP","dawn","UDPCHU262012",31,0,0,48,0,0
"3106",2012-09-10,"UDP","dawn","UDPCHU142012",43,0,0,48,0,0
"3107",2012-09-10,"UDP","dawn","UDPCHU82012",22,0,0,48,0,0
"3108",2012-09-10,"UDP","dawn","UDPCHU362012",13,0,0,48,0,0
"3109",2012-09-10,"UDP","dawn","UDPCHU302012",23,0,0,48,0,0
"3110",2012-09-10,"UDP","dawn","UDPCHU412012",7,0,0,48,0,0
"3111",2012-09-10,"UDP","dawn","UDPCHL302012",49,0,0,0,0,0
"3112",2012-09-10,"UDP","dawn","UDPCHU232012",22,0,0,48,0,0
"3113",2012-09-10,"UDP","dawn","UDPCHU562012",30,0,0,24,0,0
"3114",2012-09-10,"UDP","dawn","UDPCHU452012",7,0,0,48,0,0
"3115",2012-09-10,"UDP","dawn","UDPCHU222012",12,0,0,48,0,0
"3116",2012-09-10,"UDP","dawn","UDPCHU492012",6,0,0,24,0,0
"3117",2012-09-10,"UDP","dawn","UDPCHU212012",22,0,0,48,0,0
"3118",2012-09-10,"UDP","dawn","UDPCHU92012",8,0,0,48,0,0
"3119",2012-09-10,"UDP","dawn","UDPCHL292012",26,0,0,24,0,0
"3120",2012-09-10,"UDP","dawn","UDPCHU532012",16,0,0,24,0,0
"3121",2012-09-10,"UDP","dawn","UDPCHU422012",10,0,0,48,0,0
"3122",2012-09-10,"UDP","dawn","UDPCHU582012",28,0,0,24,0,0
"3123",2012-09-10,"UDP","dawn","UDPCHU242012",25,0,0,48,0,0
"3124",2012-09-10,"UDP","dawn","UDPCHU572012",38,0,0,24,0,0
"3125",2012-09-10,"UDP","dawn","UDPCHU462012",11,0,0,48,0,0
"3126",2012-09-10,"UDP","dawn","UDPCHU442012",8,0,0,48,0,0
"3127",2012-09-10,"UDP","dawn","UDPCHU502012",12,0,0,24,0,0
"3128",2012-09-10,"UDP","dawn","UDPCHU432012",24,0,0,48,0,0
"3129",2012-09-10,"UDP","dawn","UDPCHU102012",27,0,0,48,0,0
"3130",2012-09-10,"UDP","dawn","UDPCHU252012",9,0,0,48,0,0
"3131",2012-09-10,"UDP","dawn","UDPCHU542012",10,0,0,24,0,0
"3132",2012-09-10,"UDP","dawn","UDPCHU472012",22,0,0,48,0,0
"3133",2012-09-10,"UDP","dawn","UDPCHU202012",6,0,0,48,0,0
"3134",2012-09-10,"UDP","dawn","UDPCHU512012",31,0,0,24,0,0
"3135",2012-09-10,"UDP","dawn","UDPCHU192012",19,0,0,48,0,0
"3136",2012-09-10,"UDP","dawn","UDPCHU112012",37,0,0,48,0,0
"3137",2012-09-10,"UDP","dawn","UDPCHU482012",26,0,0,24,0,0
"3138",2012-09-10,"UDP","dawn","UDPCHU552012",17,0,0,24,0,0
"3139",2012-09-10,"UDP","dawn","UDPCHU522012",18,0,0,24,0,0
"3140",2012-09-10,"UDP","dusk","UDPCHU292012",17,0,0,60,0,0
"3141",2012-09-10,"UDP","dusk","UDPCHU52012",12,0,0,60,0,0
"3142",2012-09-10,"UDP","dusk","UDPCHU62012",12,0,0,60,0,0
"3143",2012-09-10,"UDP","dusk","UDPCHU272012",24,0,0,60,0,0
"3144",2012-09-10,"UDP","dusk","UDPCHU42012",17,0,0,60,0,0
"3145",2012-09-10,"UDP","dusk","UDPCHU72012",39,0,0,60,0,0
"3146",2012-09-10,"UDP","dusk","UDPCHU32012",14,0,0,60,0,0
"3147",2012-09-10,"UDP","dusk","UDPCHU372012",19,0,0,60,0,0
"3148",2012-09-10,"UDP","dusk","UDPCHU22012",27,0,0,60,0,0
"3149",2012-09-10,"UDP","dusk","UDPCHU282012",12,0,0,60,0,0
"3150",2012-09-10,"UDP","dusk","UDPCHU302012",23,0,0,60,0,0
"3151",2012-09-10,"UDP","dusk","UDPCHU12012",36,0,0,60,0,0
"3152",2012-09-10,"UDP","dusk","UDPCHU122012",33,0,0,60,0,0
"3153",2012-09-10,"UDP","dusk","UDPCHU232012",22,0,0,60,0,0
"3154",2012-09-10,"UDP","dusk","UDPCHU342012",16,0,0,60,0,0
"3155",2012-09-10,"UDP","dusk","UDPCHU452012",7,0,0,60,0,0
"3156",2012-09-10,"UDP","dusk","UDPCHU162012",49,0,0,60,0,0
"3157",2012-09-10,"UDP","dusk","UDPCHU492012",6,0,0,36,0,0
"3158",2012-09-10,"UDP","dusk","UDPCHU382012",25,0,0,60,0,0
"3159",2012-09-10,"UDP","dusk","UDPCHU262012",31,0,0,60,0,0
"3160",2012-09-10,"UDP","dusk","UDPCHU202012",6,0,0,60,0,0
"3161",2012-09-10,"UDP","dusk","UDPCHU312012",10,0,0,60,0,0
"3162",2012-09-10,"UDP","dusk","UDPCHU422012",10,0,0,60,0,0
"3163",2012-09-10,"UDP","dusk","UDPCHU132012",21,0,0,60,0,0
"3164",2012-09-10,"UDP","dusk","UDPCHU242012",25,0,0,60,0,0
"3165",2012-09-10,"UDP","dusk","UDPCHU352012",18,0,0,60,0,0
"3166",2012-09-10,"UDP","dusk","UDPCHU462012",11,0,0,60,0,0
"3167",2012-09-10,"UDP","dusk","UDPCHU172012",5,0,0,60,0,0
